id,cardId
1644,hgss1-19
1645,dp2-10
1646,sm4-10
1647,ecard3-H14
1648,sm1-17
1649,bw7-17
1650,gym2-20
1651,ecard2-H21
1652,ex1-10
1653,neo2-9
1654,xy4-16
1655,bw1-15
1656,sm3-15
1657,ex8-16
1658,xy9-9
1659,ex4-18
1660,pl3-17
1661,swsh35-19
1662,neo1-10
1663,bwp-BW10
1664,ecard1-9
1665,hsp-HGSS09
1666,dp7-9
1667,bw2-10
1668,ex5-11
1669,xy1-17
1670,bw11-20
1671,sm5-19
1672,xy2-21
1673,xy12-10
1674,pop8-11
1675,hgss2-17
1676,ex14-15
1677,sm35-8
1678,ex16-8
1679,dc1-9
1680,sm115-19
1681,xy11-20
1682,pl2-14
1683,swsh1-17
1684,bw10-20
1685,sma-SV10
1686,base4-19
1687,ecard1-10
1688,ecard3-H15
1689,sm35-9
1690,pop5-14
1691,sm2-18
1692,sm1-18
1693,ex12-21
1694,xy3-8
1695,xy6-15
1696,sm8-16
1697,gym1-17
1698,gym2-21
1699,bw5-14
1700,dpp-DP19
1701,base4-20
1702,bw11-21
1703,dv1-21
1704,ex3-18
1705,sm4-11
1706,ex15-9
1707,sm7-13
1708,dp3-22
1709,bw2-11
1710,ex6-13
1711,ex2-11
1712,swsh1-18
1713,base5-16
1714,pop4-17
1715,xy8-13
1716,ex4-19
1717,ex10-18
1718,sm5-20
1719,basep-15
1720,xy7-19
1721,neo2-10
1722,hgss4-20
1723,ex8-17
1724,base2-11
1725,bw1-16
1726,ex14-16
1727,dp5-10
1728,hgss1-20
1729,xy4-17
1730,ex5-12
1731,sm115-20
1732,xy9-10
1733,xy0-12
1734,dp1-18
1735,sma-SV11
1736,swsh3-11
1737,swsh2-12
1738,bw8-16
1739,bw6-19
1740,neo1-11
1741,bwp-BW11
1742,xy2-22
1743,dp6-9
1744,xyp-XY09
1745,bw9-16
1746,pl3-18
1747,hgss3-15
1748,bw4-19
1749,dp2-11
1750,ex9-19
1751,xy1-18
1752,np-8
1753,sm10-11
1754,ex1-11
1755,dp7-10
1756,xy12-11
1757,swsh35-20
1758,col1-19
1759,sm12-18
1760,swshp-SWSH009
1761,base6-18
1762,pl4-17
1763,smp-SM12
1764,sm6-12
1765,dp4-15
1766,sm11-10
1767,sm3-16
1768,bw7-18
1769,pl2-15
1770,ex13-16
1771,hsp-HGSS10
1772,sm9-20
1773,dc1-10
1774,hgss2-18
1775,bw3-11
1776,ex7-19
1777,pop3-16
1778,bw10-21
1779,xy11-21
1780,neo4-18
1781,mcd16-9
1782,ex16-9
1783,pop8-12
1784,xy5-18
1785,xy10-18
1786,ex4-20
1787,sm9-21
1788,sma-SV12
1789,ex11-20
1790,col1-20
1791,ex10-19
1792,base3-20
1793,swsh1-19
1794,xy1-19
1795,g1-9
1796,bw3-12
1797,dp2-12
1798,sm75-16
1799,dp4-16
1800,sm35-10
1801,smp-SM13
1802,base6-19
1803,bw2-12
1804,xy8-14
1805,swshp-SWSH010
1806,dc1-11
1807,bw6-20
1808,pl1-20
1809,ex8-18
1810,base1-18
1811,xy2-23
1812,ecard1-11
1813,xy7-20
1814,ex5-13
1815,bwp-BW12
1816,bw7-19
1817,ex15-10
1818,swsh2-13
1819,sm1-19
1820,ex16-10
1821,sm10-12
1822,pl4-18
1823,ex6-14
1824,swsh3-12
1825,neo2-11
1826,ex3-19
1827,hsp-HGSS11
1828,basep-16
1829,bw10-22
1830,sm6-13
1831,bw5-15
1832,ex13-17
1833,pop3-17
1834,ex1-12
1835,hgss3-16
1836,sm5-21
1837,base4-21
1838,np-9
1839,xy9-11
1840,sm8-17
1841,gym2-22
1842,gym1-18
1843,hgss1-21
1844,sm4-12
1845,bw4-20
1846,sm7-14
1847,bw11-22
1848,xy10-19
1849,hgss4-21
1850,sm3-17
1851,ecard2-H22
1852,xy5-19
1853,xy11-22
1854,xy12-12
1855,dp1-19
1856,sm11-11
1857,hgss2-19
1858,bw1-17
1859,ex12-22
1860,dp3-23
1861,mcd16-10
1862,neo3-17
1863,base2-12
1864,swsh4-15
1865,ex14-17
1866,sm2-19
1867,pl2-16
1868,xy0-13
1869,xyp-XY10
1870,bw9-17
1871,neo4-19
1872,dp6-10
1873,sm115-21
1874,xy4-18
1875,bw8-17
1876,pop8-13
1877,xy3-9
1878,ex9-20
1879,pop2-12
1880,neo1-12
1881,sm12-19
1882,xy6-16
1883,ecard3-H16
1884,ecard1-12
1885,xy3-10
1886,pop5-15
1887,xy8-15
1888,neo3-18
1889,dp4-17
1890,base2-13
1891,xy7-21
1892,ex11-21
1893,sm3-18
1894,sm4-13
1895,swshp-SWSH011
1896,pl3-19
1897,xy0-14
1898,ex4-21
1899,pop8-14
1900,ex7-20
1901,pl1-21
1902,bw3-13
1903,dc1-12
1904,gym1-19
1905,base3-21
1906,ex2-12
1907,bw6-21
1908,swsh2-14
1909,dp2-13
1910,dp5-11
1911,hgss4-22
1912,neo4-20
1913,xy10-20
1914,ex13-18
1915,ex8-19
1916,ex15-11
1917,dpp-DP20
1918,ex3-20
1919,bw11-23
1920,sm10-13
1921,xy1-20
1922,pl2-17
1923,bw10-23
1924,swsh3-13
1925,gym2-23
1926,bw4-21
1927,xy6-17
1928,base1-19
1929,ex1-13
1930,xy12-13
1931,base4-22
1932,sm75-17
1933,ecard2-H23
1934,sm6-14
1935,base6-20
1936,hgss3-17
1937,swsh4-16
1938,bw2-13
1939,basep-17
1940,sm12-20
1941,bw7-20
1942,xy9-12
1943,pop2-13
1944,ex10-20
1945,sm11-12
1946,base5-17
1947,ex14-18
1948,xy2-24
1949,bw1-18
1950,dp7-11
1951,bw8-18
1952,sm2-19a
1953,sm5-22
1954,neo2-12
1955,ex6-15
1956,sm8-18
1957,dp3-24
1958,neo1-13
1959,hgss1-22
1960,ex16-11
1961,sm1-20
1962,dp6-11
1963,g1-10
1964,ex9-21
1965,col1-21
1966,dp1-20
1967,xy4-19
1968,bw9-18
1969,sm7-15
1970,np-10
1971,ex5-14
1972,xy5-20
1973,sm115-22
1974,xy11-23
1975,mcd16-11
1976,pl4-19
1977,bw5-16
1978,sm35-10a
1979,swsh35-21
1980,hgss2-20
1981,ecard3-H17
1982,xyp-XY11
1983,dp2-14
1984,ecard1-13
1985,sm10-14
1986,hsp-HGSS12
1987,sm3-18a
1988,ex16-12
1989,dp4-18
1990,xy2-25
1991,xyp-XY12
1992,bw9-19
1993,ex4-22
1994,sm9-22
1995,bw7-21
1996,sm6-15
1997,smp-SM14
1998,sm11-13
1999,swsh35-22
2000,dp5-12
2001,hgss1-23
2002,ex12-23
2003,pop5-16
2004,sm4-14
2005,ex8-20
2006,neo2-13
2007,sm5-23
2008,neo1-14
2009,ex1-14
2010,bwp-BW13
2011,sm75-18
2012,xy10-21
2013,swsh3-14
2014,ex7-21
2015,col1-22
2016,ex9-22
2017,dp3-25
2018,ecard3-H18
2019,pl2-18
2020,pl4-20
2021,sm7-16
2022,pop8-15
2023,bw3-14
2024,xy12-14
2025,base3-22
2026,pl3-20
2027,mcd16-12
2028,ex6-16
2029,ex11-22
2030,xy7-22
2031,ecard2-H24
2032,xy11-24
2033,gym2-24
2034,neo3-19
2035,pl1-22
2036,bw6-22
2037,basep-18
2038,ex3-21
2039,sm12-21
2040,bw4-22
2041,swshp-SWSH012
2042,bw1-19
2043,bw10-24
2044,ex14-19
2045,dp7-12
2046,g1-11
2047,np-11
2048,bw8-19
2049,ex2-13
2050,swsh4-17
2051,sm2-20
2052,xy3-11
2053,base5-18
2054,dp6-12
2055,bw5-17
2056,sm115-23
2057,xy1-21
2058,xy0-15
2059,sma-SV13
2060,ex13-19
2061,dp1-21
2062,hgss4-23
2063,gym1-20
2064,ex10-21
2065,base2-14
2066,sm1-21
2067,xy6-18
2068,bw11-24
2069,xy8-16
2070,neo4-21
2071,swsh1-20
2072,swsh2-15
2073,ex5-15
2074,dpp-DP21
2075,base1-20
2076,xy4-20
2077,xy5-21
2078,hgss3-18
2079,pop2-14
2080,sm8-19
2081,xy8-17
2082,hgss3-19
2083,bw2-14
2084,dp6-13
2085,xy5-22
2086,dc1-13
2087,sm6-16
2088,pl2-19
2089,sm35-11
2090,xy2-26
2091,base4-23
2092,base5-19
2093,ex2-14
2094,ex16-13
2095,swshp-SWSH013
2096,xy3-12
2097,sm2-21
2098,xy11-25
2099,col1-23
2100,sm11-14
2101,dp3-26
2102,sm115-24
2103,sm9-23
2104,sm7-17
2105,xy6-19
2106,bwp-BW14
2107,ex8-21
2108,sm3-19
2109,swsh1-21
2110,neo2-14
2111,swsh4-18
2112,sma-SV14
2113,bw3-15
2114,bw11-25
2115,pop5-17
2116,ex7-22
2117,sm10-15
2118,bw4-23
2119,gym1-21
2120,base2-15
2121,sm75-19
2122,g1-12
2123,xy0-16
2124,pop8-16
2125,ex5-16
2126,sm1-22
2127,dp4-19
2128,dp7-13
2129,dp5-13
2130,mcd12-1
2131,dp1-22
2132,ex9-23
2133,ex4-23
2134,dpp-DP22
2135,bw10-25
2136,neo3-20
2137,xy4-21
2138,base1-21
2139,base3-23
2140,ex11-23
2141,swsh2-16
2142,ex12-24
2143,xyp-XY13
2144,dp2-15
2145,gym2-25
2146,hgss1-24
2147,pop2-15
2148,bw6-23
2149,xy7-23
2150,xy12-15
2151,pl4-21
2152,bw7-22
2153,ex13-20
2154,bw8-20
2155,np-12
2156,neo1-15
2157,sm12-22
2158,sm4-15
2159,neo4-22
2160,swsh35-23
2161,ecard2-H25
2162,swsh3-15
2163,bw9-20
2164,ex15-12
2165,sm7-18
2166,sm8-20
2167,swsh2-17
2168,base5-20
2169,sm1-23
2170,bw10-26
2171,xyp-XY14
2172,sm12-23
2173,bw7-23
2174,dp7-14
2175,sma-SV15
2176,dp3-27
2177,neo4-23
2178,pl2-20
2179,xy0-17
2180,dp1-23
2181,np-13
2182,xy8-18
2183,swsh1-22
2184,xy9-13
2185,xy1-22
2186,pl1-23
2187,base6-21
2188,smp-SM15
2189,xy10-22
2190,bw4-24
2191,ex1-15
2192,ecard1-14
2193,sm75-20
2194,bw2-15
2195,ex3-22
2196,dpp-DP23
2197,xy2-27
2198,swsh4-19
2199,base3-24
2200,mcd12-2
2201,ex6-17
2202,bw9-21
2203,bwp-BW15
2204,dc1-14
2205,pop2-16
2206,neo2-15
2207,xy3-13
2208,ex10-22
2209,gym1-22
2210,bw6-24
2211,ex12-25
2212,ex7-23
2213,xy5-23
2214,hgss1-25
2215,pl4-22
2216,sm3-20
2217,base2-16
2218,hgss2-21
2219,bw5-18
2220,bw8-21
2221,sm35-12
2222,swsh3-16
2223,ecard3-H19
2224,ex2-15
2225,bw1-20
2226,ex16-14
2227,col1-24
2228,xy7-24
2229,base1-22
2230,ex8-22
2231,xy12-16
2232,sm6-17
2233,xy11-26
2234,xy6-20
2235,pl3-21
2236,dp5-14
2237,sm10-16
2238,ex9-24
2239,bw3-16
2240,dp2-16
2241,pop8-17
2242,sm9-24
2243,swsh35-24
2244,sm5-24
2245,neo1-16
2246,base4-24
2247,ecard2-H26
2248,g1-13
2249,sm4-16
2250,dp6-14
2251,sm2-21a
2252,xy9-14
2253,hgss2-22
2254,bw7-24
2255,xy12-17
2256,dp1-24
2257,ecard2-H27
2258,hgss4-24
2259,sm35-13
2260,neo2-16
2261,neo4-24
2262,swshp-SWSH014
2263,pl4-23
2264,swsh4-20
2265,bw11-26
2266,sm7-19
2267,base2-17
2268,dp3-28
2269,ex9-25
2270,base4-25
2271,ex11-24
2272,bwp-BW16
2273,ex4-24
2274,bw8-22
2275,dp6-15
2276,ex12-26
2277,hsp-HGSS13
2278,xy8-19
2279,xy2-28
2280,xy10-23
2281,sm1-24
2282,base1-23
2283,sm5-25
2284,xy0-18
2285,bw3-17
2286,base5-21
2287,bw6-25
2288,bw1-21
2289,sm8-21
2290,bw10-27
2291,xy7-25
2292,ex10-23
2293,sm3-21
2294,sm115-25
2295,dc1-15
2296,np-14
2297,pop2-17
2298,swsh35-25
2299,hgss3-20
2300,hgss1-26
2301,dp2-17
2302,bw4-25
2303,xy4-22
2304,mcd12-3
2305,xy3-14
2306,xyp-XY15
2307,bw5-19
2308,gym1-23
2309,dpp-DP24
2310,base3-25
2311,sm10-17
2312,xy11-27
2313,swsh3-17
2314,sm75-21
2315,sm6-18
2316,ex7-24
2317,xy1-23
2318,ex8-23
2319,ex6-18
2320,bw2-16
2321,sm11-15
2322,dp5-15
2323,ecard1-15
2324,swsh1-23
2325,ex13-21
2326,sm2-22
2327,neo3-21
2328,sm12-24
2329,neo1-17
2330,ecard3-H20
2331,col1-25
2332,bw9-22
2333,basep-19
2334,swsh2-18
2335,ex14-20
2336,ex3-23
2337,dp7-15
2338,sm3-22
2339,swsh2-19
2340,bw6-26
2341,mcd12-4
2342,ex3-24
2343,ex7-25
2344,base5-22
2345,bw5-20
2346,pl1-24
2347,sm6-19
2348,sm10-18
2349,ex13-22
2350,swshp-SWSH015
2351,col1-26
2352,base6-22
2353,dp3-29
2354,sm35-14
2355,xyp-XY16
2356,xy2-29
2357,ex11-25
2358,gym2-26
2359,ex10-24
2360,ex16-15
2361,xy6-21
2362,ex1-16
2363,bw7-25
2364,g1-14
2365,dp6-16
2366,sm4-17
2367,bw3-18
2368,xy1-24
2369,swsh3-18
2370,ex5-17
2371,dp5-16
2372,base1-24
2373,ex14-21
2374,bw1-22
2375,sm7-20
2376,hgss2-23
2377,xy5-24
2378,pl4-24
2379,sm12-25
2380,sm2-23
2381,sm1-25
2382,sm8-22
2383,sma-SV16
2384,dpp-DP25
2385,dp4-20
2386,gym1-24
2387,bw8-23
2388,bw10-28
2389,ex6-19
2390,hsp-HGSS14
2391,ex9-26
2392,pl2-21
2393,sm11-16
2394,dc1-16
2395,bw9-23
2396,ex8-24
2397,xy0-19
2398,pl3-22
2399,basep-20
2400,ecard3-H21
2401,bw4-26
2402,sm75-22
2403,xy4-23
2404,neo1-18
2405,xy8-20
2406,hgss1-27
2407,ex15-13
2408,sm9-25
2409,swsh1-24
2410,base2-18
2411,swsh4-21
2412,xy10-24
2413,sm5-26
2414,xy6-22
2415,xy3-15
2416,ex4-25
2417,hgss3-21
2418,base3-26
2419,bw4-27
2420,sm10-19
2421,neo4-25
2422,xy1-25
2423,xy11-28
2424,ex12-27
2425,base6-23
2426,gym1-25
2427,sm12-26
2428,ex8-25
2429,neo2-17
2430,hgss4-25
2431,ecard1-16
2432,dp1-25
2433,base4-26
2434,dp7-16
2435,neo3-22
2436,ex9-27
2437,ex10-25
2438,sm9-26
2439,dp2-18
2440,bw11-27
2441,bw3-19
2442,xy7-26
2443,hgss2-24
2444,pl4-25
2445,bw1-23
2446,sm8-23
2447,hgss1-28
2448,ex5-18
2449,g1-15
2450,pl3-23
2451,base1-25
2452,sm35-15
2453,swsh3-19
2454,sm7-21
2455,ex1-17
2456,bw6-27
2457,bw8-24
2458,bw7-26
2459,pl1-25
2460,np-15
2461,dp6-17
2462,sma-SV17
2463,xy4-24
2464,xy12-18
2465,sm115-26
2466,sm75-23
2467,xy8-21
2468,dp5-17
2469,hsp-HGSS15
2470,ex2-16
2471,bw10-29
2472,dpp-DP26
2473,bw6-28
2474,xy9-15
2475,sm3-23
2476,dc1-17
2477,xyp-XY17
2478,swsh2-20
2479,sm1-26
2480,xy5-25
2481,neo1-19
2482,sm4-18
2483,gym2-27
2484,sm12-27
2485,swshp-SWSH016
2486,ex11-26
2487,base5-23
2488,ex12-28
2489,bw9-24
2490,xy8-22
2491,sm11-17
2492,dp4-21
2493,sm2-24
2494,ex14-22
2495,ex7-26
2496,ex6-20
2497,bw4-28
2498,mcd12-5
2499,hgss1-29
2500,np-16
2501,bw10-30
2502,base4-27
2503,ex5-19
2504,basep-21
2505,sm75-24
2506,hgss4-26
2507,xy3-16
2508,xy11-29
2509,ex13-23
2510,ecard3-H22
2511,base1-26
2512,bw3-20
2513,neo4-26
2514,swsh1-25
2515,bw2-17
2516,base3-27
2517,xy2-30
2518,sm7-22
2519,xy1-26
2520,xy0-20
2521,smp-SM16
2522,sm10-20
2523,ex16-16
2524,hgss2-25
2525,ex15-14
2526,bw1-24
2527,sm6-20
2528,ex2-17
2529,xy10-25
2530,swsh35-26
2531,bwp-BW17
2532,pl2-22
2533,dp3-30
2534,pl4-26
2535,col1-27
2536,ecard2-H28
2537,ecard1-17
2538,ex6-21
2539,neo1-20
2540,sm11-18
2541,np-17
2542,bw1-25
2543,xy9-16
2544,hsp-HGSS16
2545,swsh4-22
2546,ex4-26
2547,gym1-26
2548,ex9-28
2549,pl1-26
2550,ecard3-H23
2551,neo3-23
2552,hgss3-22
2553,sm9-27
2554,bw5-21
2555,swsh3-20
2556,sm5-27
2557,sm115-27
2558,xy2-31
2559,bw2-18
2560,bw11-28
2561,ex8-26
2562,ex3-25
2563,bw8-25
2564,ex16-17
2565,ex1-18
2566,swsh1-26
2567,pl3-24
2568,xy4-24a
2569,dp1-26
2570,ex13-24
2571,sm4-19
2572,basep-22
2573,dpp-DP27
2574,base5-24
2575,gym2-28
2576,sm7-23
2577,pl2-23
2578,sm75-25
2579,bwp-BW18
2580,sm6-21
2581,bw4-29
2582,sma-SV18
2583,smp-SM17
2584,xy6-23
2585,base6-24
2586,dp6-18
2587,ex10-26
2588,mcd12-6
2589,bw7-27
2590,sm2-25
2591,dp7-17
2592,ecard2-H29
2593,sm3-24
2594,bw3-21
2595,sm8-24
2596,sm35-16
2597,dp5-18
2598,ex14-23
2599,xy7-27
2600,dp2-19
2601,sm12-28
2602,ex15-15
2603,xy12-19
2604,g1-16
2605,swshp-SWSH017
2606,swsh35-27
2607,hgss4-27
2608,ex2-18
2609,ecard2-H30
2610,ex6-22
2611,dp7-18
2612,bw5-22
2613,sm12-29
2614,bw4-30
2615,sm2-26
2616,ex2-19
2617,swsh4-23
2618,hgss2-26
2619,ex8-27
2620,ecard1-18
2621,dp1-27
2622,sm1-27
2623,xy6-24
2624,dp3-31
2625,ex12-29
2626,swshp-SWSH018
2627,base4-28
2628,xy10-26
2629,sm5-28
2630,ex11-27
2631,pl3-25
2632,sm10-21
2633,xy3-17
2634,sm115-28
2635,neo4-27
2636,xy9-17
2637,swsh3-21
2638,pl1-27
2639,np-18
2640,xy8-23
2641,bw8-26
2642,xyp-XY18
2643,base3-28
2644,basep-23
2645,xy7-28
2646,bw3-22
2647,sm9-28
2648,ex15-16
2649,swsh1-27
2650,bw2-19
2651,dp5-19
2652,xy12-20
2653,ex9-29
2654,gym1-27
2655,hgss1-30
2656,dp4-22
2657,bw10-31
2658,gym2-29
2659,sm8-25
2660,ecard3-H24
2661,hgss4-28
2662,sm35-17
2663,sma-SV19
2664,ex5-20
2665,xy5-26
2666,ex14-24
2667,ex3-26
2668,xy2-32
2669,sm75-26
2670,bw11-29
2671,pl4-27
2672,sm6-22
2673,neo2-18
2674,bw7-28
2675,xy1-27
2676,ex13-25
2677,hgss3-23
2678,sm4-20
2679,sm11-19
2680,dp6-19
2681,ex1-19
2682,dp2-20
2683,ex16-18
2684,hsp-HGSS17
2685,xy4-25
2686,smp-SM18
2687,bw6-29
2688,sm7-24
2689,pl2-24
2690,xy10-27
2691,base1-27
2692,sm115-29
2693,sm7-25
2694,ex2-20
2695,gym2-30
2696,basep-24
2697,hgss3-24
2698,col1-28
2699,ex12-30
2700,dp5-20
2701,bw10-32
2702,xy5-27
2703,ex9-30
2704,neo1-21
2705,ex15-17
2706,dp7-19
2707,dp3-32
2708,pl3-26
2709,bw8-27
2710,smp-SM19
2711,ex5-21
2712,xy6-25
2713,neo2-19
2714,g1-17
2715,swsh4-24
2716,ecard2-H31
2717,bw9-25
2718,dc1-18
2719,ex14-25
2720,bw3-23
2721,sm1-28
2722,hgss1-31
2723,xy3-18
2724,ex6-23
2725,sm10-22
2726,xy9-18
2727,ex8-28
2728,dp4-23
2729,xyp-XY19
2730,bw4-31
2731,base2-19
2732,swsh1-28
2733,sm11-20
2734,neo3-24
2735,sm35-18
2736,sm12-30
2737,bw6-30
2738,pl4-28
2739,swsh2-21
2740,dp1-28
2741,sma-SV20
2742,sm2-27
2743,swsh35-28
2744,ecard1-19
2745,base4-29
2746,bw11-30
2747,ecard3-H25
2748,pl2-25
2749,bw2-20
2750,base3-29
2751,swshp-SWSH019
2752,ex10-27
2753,sm8-26
2754,ex4-27
2755,xy11-30
2756,bw7-29
2757,xy12-21
2758,sm75-27
2759,dp2-21
2760,ex13-26
2761,sm4-21
2762,hgss4-29
2763,neo4-28
2764,gym1-28
2765,ex3-27
2766,xy4-26
2767,ex16-19
2768,sm9-29
2769,xy0-21
2770,dp6-20
2771,xy8-24
2772,swsh3-22
2773,sm6-23
2774,pl1-28
2775,sm115-30
2776,ex6-24
2777,bwp-BW19
2778,sm3-25
2779,neo4-29
2780,xy6-26
2781,hgss2-27
2782,gym2-31
2783,xy7-29
2784,sm12-31
2785,np-19
2786,bw5-23
2787,ex2-21
2788,sm7-26
2789,hgss3-25
2790,sm75-28
2791,dpp-DP28
2792,ecard2-H32
2793,xy1-28
2794,dp4-24
2795,neo1-22
2796,ex4-28
2797,ex1-20
2798,base6-25
2799,bw10-33
2800,swsh35-29
2801,pl3-27
2802,ex7-27
2803,ex10-28
2804,sm10-23
2805,gym1-29
2806,xy10-28
2807,base3-30
2808,hgss1-32
2809,ex5-22
2810,base5-25
2811,hsp-HGSS18
2812,bw3-24
2813,dp2-22
2814,dp3-33
2815,ex15-18
2816,pl4-29
2817,sma-SV21
2818,ex16-20
2819,pl1-29
2820,sm35-19
2821,xy2-33
2822,sm4-22
2823,ex14-26
2824,bw1-26
2825,ecard1-20
2826,dp1-29
2827,ex3-28
2828,swsh3-23
2829,dp5-21
2830,sm8-27
2831,ecard3-H26
2832,xy9-19
2833,sm2-28
2834,xyp-XY20
2835,ex8-29
2836,bw7-30
2837,sm6-24
2838,dc1-19
2839,neo3-25
2840,neo2-20
2841,basep-25
2842,col1-29
2843,hgss4-30
2844,sm11-21
2845,swsh1-29
2846,swshp-SWSH020
2847,smp-SM20
2848,base4-30
2849,ex9-31
2850,sm9-30
2851,bw2-21
2852,sm5-29
2853,dp6-21
2854,base2-20
2855,bw4-32
2856,mcd12-7
2857,base1-28
2858,xy4-27
2859,bw8-28
2860,xy5-28
2861,bw6-31
2862,swsh4-25
2863,xy12-22
2864,xy3-19
2865,bw11-31
2866,bw9-26
2867,xy0-22
2868,swsh2-22
2869,xy11-31
2870,dp7-20
2871,g1-18
2872,sm9-31
2873,bw2-22
2874,sm2-29
2875,swsh3-24
2876,sm10-24
2877,xy3-20
2878,pl1-30
2879,base5-26
2880,xy2-34
2881,neo4-30
2882,smp-SM21
2883,ecard2-1
2884,gym2-32
2885,ex15-19
2886,ex12-31
2887,bw1-27
2888,col1-30
2889,base2-21
2890,xyp-XY21
2891,np-20
2892,pl4-30
2893,hgss4-31
2894,bw7-31
2895,sm35-20
2896,base1-29
2897,ex11-28
2898,gym1-30
2899,bw10-34
2900,dp1-30
2901,dpp-DP29
2902,hgss3-26
2903,ex13-27
2904,bw9-27
2905,xy5-29
2906,ex16-21
2907,dp6-22
2908,sma-SV22
2909,xy9-20
2910,xy12-23
2911,bw4-33
2912,ex2-22
2913,ex1-21
2914,xy1-29
2915,hgss2-28
2916,sm75-29
2917,xy8-25
2918,ecard3-H27
2919,ex4-29
2920,swsh35-30
2921,base6-26
2922,dp5-22
2923,mcd12-8
2924,neo1-23
2925,xy7-30
2926,ex3-29
2927,ex6-25
2928,hsp-HGSS19
2929,sm12-32
2930,dc1-20
2931,swsh2-23
2932,ex8-30
2933,sm7-27
2934,sm11-22
2935,bw6-32
2936,basep-26
2937,base3-31
2938,xy11-32
2939,hgss1-33
2940,ex14-27
2941,sm8-28
2942,neo2-21
2943,ex7-28
2944,neo3-26
2945,sm5-30
2946,swsh4-26
2947,bw11-32
2948,base4-31
2949,xy6-27
2950,bw5-24
2951,ex12-32
2952,bw9-28
2953,ex3-30
2954,xy3-21
2955,xy1-30
2956,xy8-26
2957,xy6-28
2958,neo1-24
2959,hsp-HGSS20
2960,swsh1-30
2961,pl4-31
2962,basep-27
2963,dp5-23
2964,ex11-29
2965,ex5-23
2966,ex6-26
2967,sm8-29
2968,sm12-33
2969,sm11-23
2970,bw10-35
2971,xy0-23
2972,ex13-28
2973,np-21
2974,sm6-25
2975,sm115-31
2976,bw3-25
2977,dp3-34
2978,bw7-32
2979,bwp-BW20
2980,dp4-25
2981,sm9-32
2982,swsh4-27
2983,hgss4-32
2984,dp7-21
2985,sma-SV23
2986,bw8-29
2987,bw6-33
2988,sm1-29
2989,neo2-22
2990,col1-31
2991,sm3-26
2992,ecard2-2
2993,bw11-33
2994,gym2-33
2995,ex10-29
2996,base1-30
2997,dc1-21
2998,base2-22
2999,bw4-34
3000,ex7-29
3001,pl2-26
3002,xy4-28
3003,swsh2-24
3004,pl1-31
3005,swsh35-31
3006,sm2-30
3007,dp1-31
3008,bw1-28
3009,sm5-31
3010,xy5-30
3011,sm35-21
3012,xy10-29
3013,sm7-28
3014,ex16-22
3015,ex2-23
3016,ex15-20
3017,hgss3-27
3018,xy12-24
3019,hgss2-29
3020,dp2-23
3021,dpp-DP30
3022,base5-27
3023,swshp-SWSH021
3024,ex1-22
3025,bw2-23
3026,neo3-27
3027,base3-32
3028,base6-27
3029,swsh3-25
3030,xy9-21
3031,ecard1-21
3032,ex8-31
3033,hgss1-34
3034,ex14-28
3035,smp-SM22
3036,dp6-23
3037,ex4-30
3038,xy2-35
3039,dp1-32
3040,ex2-24
3041,sm3-27
3042,sm8-30
3043,sm1-30
3044,base2-23
3045,dpp-DP31
3046,sm6-26
3047,sm4-23
3048,gym1-31
3049,ex10-30
3050,swsh35-32
3051,col1-32
3052,dp5-24
3053,bw9-29
3054,base6-28
3055,ex11-30
3056,ex12-33
3057,dp2-24
3058,xy2-36
3059,hgss4-33
3060,bw1-29
3061,hgss1-35
3062,bw3-26
3063,ex4-31
3064,xy9-22
3065,ex9-32
3066,bw4-35
3067,base5-28
3068,pl1-32
3069,ex14-29
3070,smp-SM23
3071,ex16-23
3072,swsh1-31
3073,xy3-22
3074,bw8-30
3075,sma-SV24
3076,dp4-26
3077,bw10-36
3078,base3-33
3079,bw5-25
3080,xy0-24
3081,sm35-22
3082,neo1-25
3083,sm10-25
3084,pl3-28
3085,ex7-30
3086,xy1-31
3087,basep-28
3088,base4-32
3089,sm7-29
3090,pl4-32
3091,ex8-32
3092,dp6-24
3093,xy10-30
3094,hsp-HGSS21
3095,xy12-25
3096,sm12-34
3097,ecard1-22
3098,ex13-29
3099,sm9-33
3100,neo2-23
3101,ex3-31
3102,dp7-22
3103,sm2-31
3104,swsh4-28
3105,ecard2-3
3106,bw6-34
3107,ex15-21
3108,dp3-35
3109,xy8-27
3110,sm5-32
3111,base1-31
3112,xy7-31
3113,sm75-30
3114,ecard3-H28
3115,xyp-XY22
3116,g1-19
3117,pl2-27
3118,sm11-24
3119,swshp-SWSH022
3120,xy11-33
3121,ex1-23
3122,mcd12-9
3123,ex6-27
3124,sm115-32
3125,bw11-34
3126,bw7-33
3127,ex5-24
3128,bw2-24
3129,swsh2-25
3130,xy6-29
3131,np-22
3132,xy5-31
3133,hgss3-28
3134,dc1-22
3135,swsh3-26
3136,gym2-34
3137,ex14-30
3138,sm10-26
3139,dp1-33
3140,sm11-25
3141,ecard3-H29
3142,gym2-35
3143,swsh1-32
3144,bw5-26
3145,swsh4-29
3146,base4-33
3147,xy0-25
3148,ex12-34
3149,ex2-25
3150,bw9-30
3151,swshp-SWSH023
3152,dp7-23
3153,neo1-26
3154,swsh35-33
3155,swsh2-26
3156,dp6-25
3157,xy2-37
3158,pl2-28
3159,smp-SM24
3160,dp2-25
3161,xy7-32
3162,ex8-33
3163,xy6-30
3164,g1-20
3165,xy1-32
